IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,HTI,Haiti,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,31.28,,,,,,31.28,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,47.38,,,,,,47.38,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,47.43,,,,,,47.43,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CAF,Central African Republic,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,48.51,,,,,,48.51,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,51.49,,,,,,51.49,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,51.98,,,,,,51.98,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,53.48,,,,,,53.48,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,54.74,,,,,,54.74,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,55.43,,,,,,55.43,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TCD,Chad,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,55.65,,,,,,55.65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,56.58,,,,,,56.58,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,56.62,,,,,,56.62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,56.67,,,,,,56.67,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,56.8,,,,,,56.8,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,57.14,,,,,,57.14,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,57.51,,,,,,57.51,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.01,,,,,,58.01,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,AGO,Angola,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.07,,,,,,58.07,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.07,,,,,,58.07,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.14,,,,,,58.14,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.59,,,,,,58.59,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BDI,Burundi,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.6,,,,,,58.6,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,58.95,,,,,,58.95,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.05,,,,,,59.05,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.24,,,,,,59.24,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TGO,Togo,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.33,,,,,,59.33,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.65,,,,,,59.65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,UGA,Uganda,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.67,,,,,,59.67,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,59.94,,,,,,59.94,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BEN,Benin,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,60.47,,,,,,60.47,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,60.7,,,,,,60.7,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,LBR,Liberia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,60.7,,,,,,60.7,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NAM,Namibia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,60.94,,,,,,60.94,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COG,Congo,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,60.95,,,,,,60.95,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,61.1,,,,,,61.1,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,61.18,,,,,,61.18,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,61.39,,,,,,61.39,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,61.87,,,,,,61.87,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GHA,Ghana,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GAB,Gabon,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.16,,,,,,62.16,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GMB,Gambia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.42,,,,,,62.42,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.64,,,,,,62.64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.67,,,,,,62.67,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.79,,,,,,62.79,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ETH,Ethiopia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,62.92,,,,,,62.92,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,63.42,,,,,,63.42,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,63.69,,,,,,63.69,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,RWA,Rwanda,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.44,,,,,,64.44,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.52,,,,,,64.52,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GUY,Guyana,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.77,,,,,,64.77,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.79,,,,,,64.79,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.88,,,,,,64.88,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COM,Comoros,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,64.98,,,,,,64.98,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,65.05,,,,,,65.05,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SEN,Senegal,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,65.47,,,,,,65.47,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MRT,Mauritania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,65.59,,,,,,65.59,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,66.56,,,,,,66.56,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,67.22,,,,,,67.22,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,IND,India,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,67.23,,,,,,67.23,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,67.31,,,,,,67.31,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,67.6,,,,,,67.6,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,67.7,,,,,,67.7,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.01,,,,,,68.01,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.06,,,,,,68.06,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.24,,,,,,68.24,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.43,,,,,,68.43,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.76,,,,,,68.76,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.81,,,,,,68.81,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,69.03,,,,,,69.03,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,69.17,,,,,,69.17,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,69.18,,,,,,69.18,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,69.26,,,,,,69.26,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GTM,Guatemala,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,69.3,,,,,,69.3,,,EN,2020-12-04T05:00:00.000Z
